file_name,class_id,class_name,pred_class_id,pred_class_name,confidence,is_pred_correct,time_interval,sampling_strategy
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,307,ski jumping,0.6649726,False,5,Random
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,307,ski jumping,0.6981976,False,6,Random
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,308,skiing (not slalom or crosscountry),0.8593555,False,7,Random
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,278,rock climbing,0.020208426,False,8,Random
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,310,skiing slalom,0.9023115,True,9,Random
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,309,skiing crosscountry,0.9709429,False,5,MostRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,309,skiing crosscountry,0.6120577,False,6,MostRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,322,snowboarding,0.52260244,False,7,MostRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,309,skiing crosscountry,0.6780977,False,8,MostRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,307,ski jumping,0.60420597,False,9,MostRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,22,biking through snow,0.6695041,False,5,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,324,snowmobiling,0.42941958,False,6,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,22,biking through snow,0.98302174,False,7,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,22,biking through snow,0.98302174,False,8,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\6ngeiyOwYaI.mp4,310,skiing slalom,22,biking through snow,0.989527,False,9,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,265,reading newspaper,0.1546537,False,5,Random
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,286,scuba diving,0.4968585,False,6,Random
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,5,archery,0.20903817,False,7,Random
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,308,skiing (not slalom or crosscountry),0.76079696,False,8,Random
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,5,archery,0.81761205,False,9,Random
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,329,springboard diving,0.14165403,False,5,MostRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,329,springboard diving,0.20800135,False,6,MostRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,323,snowkiting,0.21202426,False,7,MostRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,364,trapezing,0.71693414,False,8,MostRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,308,skiing (not slalom or crosscountry),0.69107646,False,9,MostRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,286,scuba diving,0.9748887,False,5,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,286,scuba diving,0.98796403,False,6,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,286,scuba diving,0.9994735,False,7,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,286,scuba diving,0.9994735,False,8,LeastRecent
datasets\kinetics400_5per\train\skiing slalom\ieqLHySxBxQ.mp4,310,skiing slalom,286,scuba diving,0.9624215,False,9,LeastRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,37,brushing teeth,0.85190827,False,5,Random
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,37,brushing teeth,0.5808106,False,6,Random
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,243,playing recorder,0.7975154,False,7,Random
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,37,brushing teeth,0.71331954,False,8,Random
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,108,dying hair,0.99696296,True,9,Random
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,243,playing recorder,0.2826172,False,5,MostRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,394,wrapping present,0.33109245,False,6,MostRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,108,dying hair,0.97047037,True,7,MostRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,108,dying hair,0.7779349,True,8,MostRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,108,dying hair,0.999708,True,9,MostRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,108,dying hair,0.9870487,True,5,LeastRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,108,dying hair,0.9817378,True,6,LeastRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,243,playing recorder,0.861914,False,7,LeastRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,243,playing recorder,0.861914,False,8,LeastRecent
datasets\kinetics400_5per\train\dying hair\eB0usEC_H3Y.mp4,108,dying hair,108,dying hair,0.99999857,True,9,LeastRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,291,sharpening pencil,0.3130746,False,5,Random
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.69056857,True,6,Random
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.95597523,True,7,Random
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9689214,True,8,Random
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9998301,True,9,Random
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9998596,True,10,Random
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9998983,True,11,Random
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.22488135,True,5,MostRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.39021146,True,6,MostRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,35,brush painting,0.7285178,False,7,MostRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9994423,True,8,MostRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9834594,True,9,MostRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9850883,True,10,MostRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,108,dying hair,0.9884143,True,11,MostRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,32,braiding hair,0.32809278,False,5,LeastRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,32,braiding hair,0.40599197,False,6,LeastRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,32,braiding hair,0.7903078,False,7,LeastRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,32,braiding hair,0.7903078,False,8,LeastRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,32,braiding hair,0.68372023,False,9,LeastRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,32,braiding hair,0.6741432,False,10,LeastRecent
datasets\kinetics400_5per\train\dying hair\rzJ9sRqRPVA.mp4,108,dying hair,32,braiding hair,0.5430605,False,11,LeastRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.99780256,True,5,Random
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.9998191,True,6,Random
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.9999995,True,7,Random
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.9999994,True,8,Random
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,9,Random
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,10,Random
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,11,Random
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.9991604,True,5,MostRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.99971837,True,6,MostRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.98410517,True,7,MostRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.8692586,True,8,MostRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.99996865,True,9,MostRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.99996996,True,10,MostRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.99980503,True,11,MostRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.99807465,True,5,LeastRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,0.9997936,True,6,LeastRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,7,LeastRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,8,LeastRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,9,LeastRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,10,LeastRecent
datasets\kinetics400_5per\train\dying hair\BBbud2Mhjn4.mp4,108,dying hair,108,dying hair,1.0,True,11,LeastRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,233,playing harmonica,0.7489821,False,5,Random
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,233,playing harmonica,0.68127257,False,6,Random
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,26,blowing nose,0.66067547,False,7,Random
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,233,playing harmonica,0.97730947,False,8,Random
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,26,blowing nose,0.9365596,False,9,Random
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.85915035,False,10,Random
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.9325362,False,11,Random
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,233,playing harmonica,0.8530588,False,5,MostRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.9041113,False,6,MostRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,108,dying hair,0.05459146,True,7,MostRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,46,carving pumpkin,0.057941355,False,8,MostRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,109,eating burger,0.99612683,False,9,MostRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,109,eating burger,0.9969862,False,10,MostRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,109,eating burger,0.9971572,False,11,MostRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,26,blowing nose,0.76153743,False,5,LeastRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,233,playing harmonica,0.6635887,False,6,LeastRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.9908489,False,7,LeastRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.9908489,False,8,LeastRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.77442324,False,9,LeastRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.76743686,False,10,LeastRecent
datasets\kinetics400_5per\train\dying hair\JBrFzbwuPbU.mp4,108,dying hair,126,filling eyebrows,0.9152096,False,11,LeastRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,149,headbanging,0.64255726,False,5,Random
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,128,fixing hair,0.20216228,False,6,Random
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,43,capoeira,0.056852378,False,7,Random
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,0.45354143,True,8,Random
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,1.0,True,9,Random
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,1.0,True,10,Random
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,347,taking a shower,0.3935983,False,11,Random
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,37,brushing teeth,0.08764762,False,5,MostRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,20,bending back,0.034412853,False,6,MostRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,29,bookbinding,0.108898,False,7,MostRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,347,taking a shower,0.124744214,False,8,MostRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,0.9999999,True,9,MostRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,0.9999999,True,10,MostRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,1.0,True,11,MostRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,0.99743074,True,5,LeastRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,0.99499196,True,6,LeastRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,1.0,True,7,LeastRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,1.0,True,8,LeastRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,0.9999999,True,9,LeastRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,1.0,True,10,LeastRecent
datasets\kinetics400_5per\train\dying hair\54AybS-Ayfg.mp4,108,dying hair,108,dying hair,1.0,True,11,LeastRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.6968129,True,5,Random
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,84,dancing ballet,0.16816178,False,6,Random
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,27,blowing out candles,0.22020374,False,7,Random
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,336,surfing crowd,0.49575412,False,8,Random
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.9993606,True,9,Random
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.63715494,True,5,MostRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,84,dancing ballet,0.48112386,False,6,MostRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.41264665,True,7,MostRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,27,blowing out candles,0.30783376,False,8,MostRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.9999999,True,9,MostRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.9999999,True,5,LeastRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.99997187,True,6,LeastRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.99999857,True,7,LeastRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,0.99999857,True,8,LeastRecent
datasets\kinetics400_5per\train\belly dancing\r7dgawc9cEE.mp4,18,belly dancing,18,belly dancing,1.0,True,9,LeastRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,0.33692327,True,5,Random
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,0.9934221,True,6,Random
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,7,Random
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,8,Random
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,9,Random
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,10,Random
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,11,Random
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,0.99944586,True,5,MostRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,0.99859315,True,6,MostRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,0.99859303,True,7,MostRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,8,MostRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,9,MostRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,10,MostRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,11,MostRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,0.99996555,True,5,LeastRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,0.99997294,True,6,LeastRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,7,LeastRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,8,LeastRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,9,LeastRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,10,LeastRecent
datasets\kinetics400_5per\train\belly dancing\S_lliWBAUeQ.mp4,18,belly dancing,18,belly dancing,1.0,True,11,LeastRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,0.65705353,True,5,Random
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,399,zumba,0.73989296,False,6,Random
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,399,zumba,0.18261637,False,7,Random
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,8,Random
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,9,Random
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,10,Random
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,11,Random
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,75,country line dancing,0.9220982,False,5,MostRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,75,country line dancing,0.7457958,False,6,MostRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,7,MostRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,227,playing cricket,0.48293155,False,8,MostRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,283,salsa dancing,0.58273625,False,9,MostRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,283,salsa dancing,0.53635794,False,10,MostRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,283,salsa dancing,0.6213756,False,11,MostRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,0.99999547,True,5,LeastRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,0.9999584,True,6,LeastRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,7,LeastRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,8,LeastRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,9,LeastRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,10,LeastRecent
datasets\kinetics400_5per\train\belly dancing\z7ovIABNVs4.mp4,18,belly dancing,18,belly dancing,1.0,True,11,LeastRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,127,finger snapping,0.22332896,False,5,Random
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,380,washing feet,0.061410084,False,6,Random
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,56,chopping wood,0.33878797,False,7,Random
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,85,dancing charleston,0.41355586,False,8,Random
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,55,cheerleading,0.83292353,False,9,Random
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,85,dancing charleston,0.12699358,False,5,MostRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,372,unloading truck,0.039599344,False,6,MostRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,50,catching or throwing softball,0.12996475,False,7,MostRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,317,smoking hookah,0.06557577,False,8,MostRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,240,playing paintball,0.12739001,False,9,MostRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,18,belly dancing,0.4423941,True,5,LeastRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,18,belly dancing,0.7869294,True,6,LeastRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,18,belly dancing,0.9114425,True,7,LeastRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,18,belly dancing,0.9114425,True,8,LeastRecent
datasets\kinetics400_5per\train\belly dancing\8laj4uicKwk.mp4,18,belly dancing,18,belly dancing,0.999998,True,9,LeastRecent
datasets\kinetics400_5per\train\shooting goal (soccer)\kmJtmOQs9IA.mp4,297,shooting goal (soccer),50,catching or throwing softball,0.3852319,False,5,Random
datasets\kinetics400_5per\train\shooting goal (soccer)\kmJtmOQs9IA.mp4,297,shooting goal (soccer),297,shooting goal (soccer),0.57856745,True,6,Random
datasets\kinetics400_5per\train\shooting goal (soccer)\kmJtmOQs9IA.mp4,297,shooting goal (soccer),208,passing American football (in game),0.5960749,False,7,Random
datasets\kinetics400_5per\train\shooting goal (soccer)\kmJtmOQs9IA.mp4,297,shooting goal (soccer),297,shooting goal (soccer),0.35194224,True,8,Random
datasets\kinetics400_5per\train\shooting goal (soccer)\kmJtmOQs9IA.mp4,297,shooting goal (soccer),297,shooting goal (soccer),0.9981127,True,9,Random
datasets\kinetics400_5per\train\shooting goal (soccer)\kmJtmOQs9IA.mp4,297,shooting goal (soccer),297,shooting goal (soccer),0.77511024,True,5,MostRecent
